site_code,plot_id,transect,abund,genus_species
CBHE_BA1S,CBHE_BA1S_P2,2,1,Thalassoma lunare
CBHE_BA1S,CBHE_BA1S_P2,2,2,Labrichthys unilineatus
CBHE_BA1S,CBHE_BA1S_P2,2,1,Pomacentrus brachialis
CBHE_BA1S,CBHE_BA1S_P1,1,15,Pomacentrus lepidogenys
CBHE_BA1S,CBHE_BA1S_P1,1,1,Pomacentrus wardi
CBHE_BA1S,CBHE_BA1S_P2,2,1,Pomacentrus nagasakiensis
CBHE_FR2S,CBHE_FR2S_P4,4,1,Abudefduf sexfasciatus
CBHE_FR2S,CBHE_FR2S_P4,4,1,Thalassoma hardwicke
CBHE_FR2S,CBHE_FR2S_P4,4,1,Thalassoma hardwicke
CBHE_BA2D,CBHE_BA2D_P4,4,10,Pomacentrus moluccensis
CBHE_BA2D,CBHE_BA2D_P4,4,8,Pomacentrus brachialis
CBHE_BA2D,CBHE_BA2D_P4,4,2,Amblyglyphidodon curacao
CBHE_BA2D,CBHE_BA2D_P4,4,10,Chromis nitida
CBHE_BA2D,CBHE_BA2D_P4,4,3,Chrysiptera rollandi
CBHE_BA2D,CBHE_BA2D_P4,4,5,Cirrhilabrus punctatus
CBHE_BA2D,CBHE_BA2D_P3,3,2,Pomacentrus lepidogenys
CBHE_BA2D,CBHE_BA2D_P3,3,7,Pomacentrus brachialis
CBHE_BA2D,CBHE_BA2D_P3,3,1,Pomacentrus amboinensis
CBHE_FR2S,CBHE_FR2S_P3,3,1,Labropsis australis
CBHE_FR2S,CBHE_FR2S_P2,2,5,Pomacentrus wardi
CBHE_FR2S,CBHE_FR2S_P2,2,1,Labropsis australis
CBHE_FR2S,CBHE_FR2S_P1,1,6,Pomacentrus wardi
CBHE_FR2S,CBHE_FR2S_P1,1,5,Cirrhilabrus punctatus
CBHE_FR2S,CBHE_FR2S_P1,1,1,Pomacentrus vaiuli
CBHE_BA2D,CBHE_BA2D_P2,2,5,Pomacentrus moluccensis
CBHE_BA2D,CBHE_BA2D_P2,2,1,Pomacentrus wardi
CBHE_BA2D,CBHE_BA2D_P2,2,1,Thalassoma lunare
CBHE_BA2D,CBHE_BA2D_P1,1,4,Pomacentrus brachialis
CBHE_BA2D,CBHE_BA2D_P1,1,1,Labroides dimidiatus
CBHE_BA2D,CBHE_BA2D_P1,1,1,Halichoeres biocellatus
CBHE_FR1D,CBHE_FR1D_P4,4,3,Pomacentrus brachialis
CBHE_FR1D,CBHE_FR1D_P4,4,3,Pomacentrus wardi
CBHE_BA2S,CBHE_BA2S_P4,4,4,Pomacentrus lepidogenys
CBHE_BA2S,CBHE_BA2S_P4,4,2,Pomacentrus amboinensis
CBHE_BA2S,CBHE_BA2S_P4,4,1,Labrichthys unilineatus
CBHE_BA2S,CBHE_BA2S_P4,4,1,Thalassoma lunare
CBHE_BA2S,CBHE_BA2S_P4,4,1,Labropsis australis
CBHE_BA2S,CBHE_BA2S_P3,3,2,Pomacentrus wardi
CBHE_BA2S,CBHE_BA2S_P3,3,1,Amblyglyphidodon curacao
CBHE_BA2S,CBHE_BA2S_P3,3,2,Chromis chrysura
CBHE_BA2S,CBHE_BA2S_P3,3,1,Plectroglyphidodon lacrymatus
CBHE_BA2S,CBHE_BA2S_P3,3,1,Thalassoma lunare
CBHE_FR1D,CBHE_FR1D_P3,3,1,Pomacentrus brachialis
CBHE_FR1D,CBHE_FR1D_P3,3,2,Cirrhilabrus punctatus
CBHE_FR1D,CBHE_FR1D_P2,2,1,Pomacentrus brachialis
CBHE_FR1D,CBHE_FR1D_P2,2,1,Cirrhilabrus punctatus
CBHE_FR1D,CBHE_FR1D_P2,2,1,Thalassoma lunare
CBHE_FR1D,CBHE_FR1D_P1,1,2,Pomacentrus wardi
CBHE_FR1D,CBHE_FR1D_P1,1,1,Pomacentrus wardi
CBHE_FR1D,CBHE_FR1D_P1,1,1,Labroides dimidiatus
CBHE_BA2S,CBHE_BA2S_P1,1,1,Thalassoma lutescens
KENK_FL1S,KENK_FL1S_P3,3,1,Platax orbicularis
KENK_FL1S,KENK_FL1S_P4,4,150,Chromis nitida
KENK_FL1S,KENK_FL1S_P3,3,1,Pomacentrus moluccensis
CBHE_FR1S,CBHE_FR1S_P4,4,1,Pomacentrus lepidogenys
KENK_FL1S,KENK_FL1S_P1,1,200,Neopomacentrus bankieri
KENK_BA1S,KENK_BA1S_P4,4,2,Pomacentrus moluccensis
KENK_BA1S,KENK_BA1S_P4,4,2,Pomacentrus wardi
KENK_BA1S,KENK_BA1S_P3,3,1,Pomacentrus wardi
KENK_BA1S,KENK_BA1S_P2,2,1,Pomacentrus moluccensis
KENK_BA1S,KENK_BA1S_P2,2,10,Neopomacentrus bankieri
CBHE_FR1S,CBHE_FR1S_P3,3,2,Ptereleotris evides
CBHE_FR1S,CBHE_FR1S_P2,2,10,Chromis nitida
CBHE_FR1S,CBHE_FR1S_P2,2,1,Anampses neoguinaicus
CBHE_FR1S,CBHE_FR1S_P2,2,1,Anampses neoguinaicus
CBHE_FR1S,CBHE_FR1S_P1,1,3,Pomacentrus lepidogenys
CBHE_FR1S,CBHE_FR1S_P1,1,2,Pomacentrus wardi
CBHE_FR1S,CBHE_FR1S_P1,1,2,Pomacentrus moluccensis
CBHE_FR1S,CBHE_FR1S_P1,1,3,Chromis nitida
KEGK_BA1S,KEGK_BA1S_P4,4,20,Chromis nitida
KEGK_BA1S,KEGK_BA1S_P4,4,1,Halichoeres melanurus
KEGK_BA1S,KEGK_BA1S_P4,4,1,Labroides dimidiatus
KEGK_BA1S,KEGK_BA1S_P3,3,3,Chromis nitida
KEGK_BA1S,KEGK_BA1S_P3,3,1,Pseudolabrus guentheri
KEGK_BA1S,KEGK_BA1S_P2,2,10,Chromis nitida
KEGK_BA1S,KEGK_BA1S_P2,2,2,Pomacentrus australis
KEGK_BA1S,KEGK_BA1S_P1,1,5,Pomacentrus moluccensis
KEGK_BA1S,KEGK_BA1S_P1,1,1,Pseudolabrus guentheri
KEGK_BA1S,KEGK_BA1S_P1,1,30,Chromis nitida
KEGK_BA1S,KEGK_BA1S_P1,1,9,Pomacentrus australis
KEGK_BA1S,KEGK_BA1S_P1,1,1,Halichoeres melanurus
KEGK_BA1S,KEGK_BA1S_P1,1,1,Labropsis australis
CBLM_BAS1,CBLM_BA1S_P4,4,4,Pomacentrus moluccensis
CBHE_FL1S,CBHE_FL1S_P4,4,1,Coris batuensis
KEHW_BA1S,KEHW_BA1S_P4,4,100,Neopomacentrus bankieri
KEHW_BA1S,KEHW_BA1S_P4,4,1,Pseudochromis queenslandiae
KEHW_BA1S,KEHW_BA1S_P3,3,500,Chromis nitida
KEHW_BA1S,KEHW_BA1S_P3,3,100,Neopomacentrus bankieri
KEHW_BA1S,KEHW_BA1S_P3,3,2,Pomacentrus wardi
KEHW_BA1S,KEHW_BA1S_P3,3,2,Pomacentrus moluccensis
KEHW_BA1S,KEHW_BA1S_P2,2,2,Pomacentrus australis
KEHW_BA1S,KEHW_BA1S_P1,1,2,Pomacentrus australis
KEML_BA1S,KEML_BA1S_P4,4,1,Pseudolabrus guentheri
KEML_BA1S,KEML_BA1S_P3,3,50,Chromis nitida
KEML_BA1S,KEML_BA1S_P3,3,1,Pseudolabrus guentheri
CBLM_BAS1,CBLM_BA1S_P2,2,13,Pomacentrus moluccensis
CBLM_BAS1,CBLM_BA1S_P2,2,1,Cirrhilabrus punctatus
CBLM_BAS1,CBLM_BA1S_P1,1,10,Pomacentrus moluccensis
CBLM_BAS1,CBLM_BA1S_P1,1,3,Amblyglyphidodon curacao
CBHE_FL1S,CBHE_FL1S_P4,4,1,Labroides dimidiatus
CBHE_FL1S,CBHE_FL1S_P3,3,2,Pomacentrus moluccensis
CBHE_FL1S,CBHE_FL1S_P3,3,40,Chromis atripectoralis
CBHE_FL1S,CBHE_FL1S_P2,2,2,Pomacentrus amboinensis
CBHE_FL1S,CBHE_FL1S_P2,2,15,Cirrhilabrus punctatus
CBHE_FL1S,CBHE_FL1S_P2,2,2,Assessor macneilli
CBHE_FL1S,CBHE_FL1S_P2,2,1,Halichoeres marginatus
CBHE_FL1S,CBHE_FL1S_P2,2,1,Acanthochromis polyacanthus
CBHE_FL1S,CBHE_FL1S_P1,1,1,Amblyglyphidodon curacao
CBHE_FL1S,CBHE_FL1S_P1,1,2,Pomacentrus brachialis
CBHE_FL1S,CBHE_FL1S_P1,1,1,Labropsis australis
CBLM_BAS2,CBLM_BA2S_P4,4,4,Pomacentrus moluccensis
CBLM_BAS2,CBLM_BA2S_P3,3,3,Pomacentrus bankanensis
CBLM_BAS2,CBLM_BA2S_P3,3,3,Pomacentrus bankanensis
CBLM_BAS2,CBLM_BA2S_P2,2,2,Pomacentrus wardi
CBLM_BAS2,CBLM_BA2S_P1,1,3,Plectroglyphidodon lacrymatus
CBLM_BAS2,CBLM_BA2S_P1,1,1,Labroides bicolor
CBHE_FL1S,CBHE_FL1S_P1,1,20,Assessor macneilli
CBHE_FL1S,CBHE_FL1S_P1,1,1,Oxymonacanthus longirostris
CBHE_LA1S,CBHE_LA1S_P3,3,2,Acanthochromis polyacanthus
CBLM_LA1S,CBLM_LA1S_P4,4,1,Pomacentrus chrysurus
CBLM_LA1S,CBLM_LA1S_P4,4,1,Pseudochromis fuscus
CBLM_LA1S,CBLM_LA1S_P4,4,1,Halichoeres melanurus
CBLM_LA1S,CBLM_LA1S_P3,3,2,Pomacentrus amboinensis
CBLM_LA1S,CBLM_LA1S_P3,3,1,Pomacentrus amboinensis
CBLM_LA1S,CBLM_LA1S_P3,3,8,Amblyglyphidodon curacao
CBLM_LA1S,CBLM_LA1S_P3,3,8,Chromis atripectoralis
CBLM_LA1S,CBLM_LA1S_P3,3,2,Chromis ternatensis
CBHE_LA1S,CBHE_LA1S_P3,3,1,Dascyllus aruanus
CBHE_LA1S,CBHE_LA1S_P3,3,5,Pomacentrus amboinensis
CBHE_LA1S,CBHE_LA1S_P3,3,3,Pomacentrus amboinensis
CBHE_LA1S,CBHE_LA1S_P2,2,3,Acanthochromis polyacanthus
CBHE_LA1S,CBHE_LA1S_P2,2,1,Amblyglyphidodon curacao
CBHE_LA1S,CBHE_LA1S_P2,2,2,Amblyglyphidodon curacao
CBHE_LA1S,CBHE_LA1S_P2,2,1,Stethojulis strigiventer
CBHE_LA1S,CBHE_LA1S_P2,2,3,Assessor macneilli
CBHE_LA1S,CBHE_LA1S_P1,1,8,Pomacentrus moluccensis
CBHE_LA1S,CBHE_LA1S_P1,1,4,Pomacentrus grammorhynchus
CBHE_LA1S,CBHE_LA1S_P1,1,2,Chrysiptera rollandi
CBHE_LA1S,CBHE_LA1S_P1,1,3,Cirrhilabrus punctatus
CBLM_LA1S,CBLM_LA1S_P2,2,6,Pomacentrus amboinensis
CBLM_LA1S,CBLM_LA1S_P1,1,4,Pomacentrus amboinensis
CBHE_BA1D,CBHE_BA1D_P4,4,1,Pomacentrus amboinensis
CBLM_FL1S,CBLM_FL1S_P4,4,5,Pomacentrus lepidogenys
CBLM_FL1S,CBLM_FL1S_P4,4,1,Thalassoma lunare
CBLM_FL1S,CBLM_FL1S_P4,4,1,Amphiprion akindynos
CBLM_FL1S,CBLM_FL1S_P4,4,1,Amphiprion akindynos
CBLM_FL1S,CBLM_FL1S_P3,3,5,Pomacentrus lepidogenys
CBLM_FL1S,CBLM_FL1S_P3,3,1,Thalassoma lunare
CBLM_FL1S,CBLM_FL1S_P3,3,1,Amblyglyphidodon curacao
CBLM_FL1S,CBLM_FL1S_P2,2,1,Thalassoma lutescens
CBLM_FL1S,CBLM_FL1S_P1,1,25,Pomacentrus lepidogenys
CBLM_FL1S,CBLM_FL1S_P1,1,1,Plectroglyphidodon johnstonianus
CBHE_BA1D,CBHE_BA1D_P4,4,8,Pomacentrus coelestis
CBHE_BA1D,CBHE_BA1D_P4,4,1,Chromis xanthura
CBHE_BA1D,CBHE_BA1D_P3,3,3,Labropsis australis
CBHE_BA1D,CBHE_BA1D_P3,3,2,Thalassoma lunare
CBHE_BA1D,CBHE_BA1D_P2,2,2,Pomacentrus amboinensis
CBHE_BA1D,CBHE_BA1D_P2,2,2,Chromis weberi
CBHE_BA1D,CBHE_BA1D_P2,2,7,Thalassoma lunare
CBHE_BA1D,CBHE_BA1D_P2,2,3,Dascyllus reticulatus
CBHE_BA1D,CBHE_BA1D_P2,2,1,Labroides dimidiatus
CBHE_BA1D,CBHE_BA1D_P1,1,1,Labropsis australis
CBHE_BA1D,CBHE_BA1D_P1,1,1,Halichoeres melanurus
CBHE_BA1D,CBHE_BA1D_P1,1,5,Dascyllus reticulatus
CBLM_FL2S,CBLM_FL2S_P4,4,8,Chromis margaritifer
CBLM_FL2S,CBLM_FL2S_P4,4,3,Pomacentrus bankanensis
CBLM_FL2S,CBLM_FL2S_P3,3,3,Pomacentrus moluccensis
CBLM_FL2S,CBLM_FL2S_P3,3,10,Pomacentrus lepidogenys
CBLM_FL2S,CBLM_FL2S_P3,3,2,Thalassoma amblycephalum
CBLM_FL2S,CBLM_FL2S_P3,3,1,Amblyglyphidodon curacao
CBLM_FL2S,CBLM_FL2S_P3,3,1,Thalassoma lunare
CBLM_FL2S,CBLM_FL2S_P2,2,2,Pomacentrus moluccensis
CBLM_FL2S,CBLM_FL2S_P2,2,6,Pomacentrus lepidogenys
CBLM_FL2S,CBLM_FL2S_P2,2,3,Chromis atripectoralis
CBLM_FL2S,CBLM_FL2S_P2,2,1,Thalassoma lunare
CBLM_FL2S,CBLM_FL2S_P1,1,2,Chromis atripectoralis
CBLM_FL2S,CBLM_FL2S_P1,1,1,Thalassoma lunare
CBHE_BA1S,CBHE_BA1S_P4,4,8,Pomacentrus moluccensis
CBHE_BA1S,CBHE_BA1S_P4,4,3,Chrysiptera rollandi
CBHE_BA1S,CBHE_BA1S_P4,4,1,Thalassoma lunare
CBHE_BA1S,CBHE_BA1S_P3,3,5,Pomacentrus moluccensis
CBHE_BA1S,CBHE_BA1S_P3,3,20,Pomacentrus lepidogenys
CBHE_BA1S,CBHE_BA1S_P3,3,2,Thalassoma lunare
CBHE_BA1S,CBHE_BA1S_P2,2,10,Pomacentrus lepidogenys
CBHE_BA1S,CBHE_BA1S_P2,2,2,Pomacentrus lepidogenys
CBHE_BA1S,CBHE_BA1S_P2,2,1,Pomacentrus wardi
MO_FR2D,ONMO_FR2D_P1,1,1,Halichoeres melanurus
MO_FR2D,ONMO_FR2D_P1,1,1,Anampses neoguinaicus
MO_FR2D,ONMO_FR2D_P2,2,1,Stegastes nigricans
MO_FR2D,ONMO_FR2D_P2,2,1,Coris batuensis
MO_FR2D,ONMO_FR2D_P4,4,1,Amblyglyphidodon curacao
MO_FR2D,ONMO_FR2D_P4,4,3,Cirrhilabrus punctatus
MO_FR2D,ONMO_FR2D_P4,4,1,Canthigaster valentini
MO_BA2D,ONMO_BA2D_P2,2,5,Chrysiptera talboti
MO_BA2D,ONMO_BA2D_P2,2,7,Neopomacentrus azysron
MO_BA2D,ONMO_BA2D_P2,2,1,Halichoeres melanurus
MO_BA2D,ONMO_BA2D_P3,3,10,Pomacentrus amboinensis
MO_BA2D,ONMO_BA2D_P3,3,4,Cirrhilabrus punctatus
MO_BA2D,ONMO_BA2D_P4,4,1,Thalassoma lunare
MO_BA2S,ONMO_BA2S_P1,1,3,Thalassoma amblycephalum
MO_BA2S,ONMO_BA2S_P2,2,13,Pomacentrus moluccensis
MO_BA2S,ONMO_BA2S_P2,2,1,Pomacentrus philippinus
MO_BA2S,ONMO_BA2S_P2,2,1,Thalassoma hardwicke
MO_BA2S,ONMO_BA2S_P3,3,1,Neopomacentrus azysron
MO_BA2S,ONMO_BA2S_P3,3,2,Pomacentrus lepidogenys
MO_BA2S,ONMO_BA2S_P4,4,1,Dascyllus reticulatus
MO_BA2S,ONMO_BA2S_P4,4,1,Neoglyphidodon nigroris
MO_LA1D,ONMO_LA1D_P2,2,1,Pomacentrus nagasakiensis
MO_LA1D,ONMO_LA1D_P2,2,1,Halichoeres prosopeion
MO_LA1D,ONMO_LA1D_P3,3,1,Pomacentrus wardi
MO_LA1D,ONMO_LA1D_P4,4,2,Pomacentrus nagasakiensis
MO_LA1D,ONMO_LA1D_P4,4,1,Labroides dimidiatus
MO_LA1S,ONMO_LA1S_P1,1,1,Chrysiptera rollandi
MO_LA1S,ONMO_LA1S_P4,4,1,Amblyglyphidodon curacao
MO_LA1S,ONMO_LA1S_P4,4,1,Pomacentrus adelus
MO_BA1D,ONMO_BA1D_P1,1,1,Amblyglyphidodon curacao
MO_BA1D,ONMO_BA1D_P1,1,1,Chromis amboinensis
MO_BA1D,ONMO_BA1D_P1,1,1,Halichoeres prosopeion
MO_BA1D,ONMO_BA1D_P2,2,3,Chromis xanthura
MO_BA1D,ONMO_BA1D_P2,2,1,Cirrhilabrus punctatus
MO_BA1D,ONMO_BA1D_P3,3,2,Chrysiptera talboti
MO_BA1D,ONMO_BA1D_P4,4,3,Cirrhilabrus punctatus
MO_BA1S,ONMO_BA1S_P1,1,1,Amblyglyphidodon curacao
MO_BA1S,ONMO_BA1S_P1,1,1,Chromis margaritifer
MO_BA1S,ONMO_BA1S_P4,4,18,Chromis weberi
MO_FR2S,ONMO_FR2S_P1,1,5,Plectroglyphidodon lacrymatus
MO_FR2S,ONMO_FR2S_P1,1,1,Pomacentrus bankanensis
MO_FR2S,ONMO_FR2S_P2,2,2,Stegastes apicalis
MO_FR2S,ONMO_FR2S_P3,3,1,Amblyglyphidodon curacao
MO_FR2S,ONMO_FR2S_P4,4,2,Pomacentrus wardi
MO_FR2S,ONMO_FR2S_P4,4,2,Pomacentrus wardi
MO_FR1S,ONMO_FR1S_P3,3,1,Chrysiptera rex
MO_FR1S,ONMO_FR1S_P4,4,1,Plectroglyphidodon lacrymatus
MO_FR1D,ONMO_FR1D_P4,4,1,Neoglyphidodon nigroris
MO_FR1D,ONMO_FR1D_P4,4,1,Pomacentrus wardi
OCDA_FR1S,OCDA_FR1S_P4,4,21,Pomacentrus lepidogenys
OCDA_FR1S,OCDA_FR1S_P1,1,10,Pomacentrus lepidogenys
OCDA_FR1S,OCDA_FR1S_P1,1,4,Pomacentrus brachialis
OCDA_BA1D,OCDA_BA1D_P2,2,13,Amblyglyphidodon curacao
OCDA_BA1D,OCDA_BA1D_P1,1,1,Amblyglyphidodon leucogaster
OCDA_BA1D,OCDA_BA1D_P2,2,30,Chromis ternatensis
OCDA_FR1S,OCDA_FR1S_P4,4,1,Chromis margaritifer
OCDA_FR1S,OCDA_FR1S_P1,1,1,Chrysiptera talboti
OCDA_BA1S,OCDA_BA1S_P3,3,7,Pomacentrus moluccensis
OCDA_BA1S,OCDA_BA1S_P2,2,2,Pomacentrus moluccensis
OCDA_BA1S,OCDA_BA1S_P1,1,3,Pomacentrus moluccensis
OCDA_BA1S,OCDA_BA1S_P2,2,12,Pomacentrus brachialis
OCDA_BA1S,OCDA_BA1S_P2,2,1,Pomacentrus brachialis
OCDA_BA1S,OCDA_BA1S_P2,2,2,Amblyglyphidodon curacao
OCDA_BA1S,OCDA_BA1S_P4,4,1,Chrysiptera rollandi
OCDA_BA1S,OCDA_BA1S_P2,2,5,Chrysiptera rollandi
OCDA_BA1S,OCDA_BA1S_P1,1,4,Chrysiptera rollandi
OCDA_BA1S,OCDA_BA1S_P4,4,1,Chrysiptera talboti
OCDA_BA1S,OCDA_BA1S_P2,2,12,Pomacentrus brachialis
OCDA_BA1S,OCDA_BA1S_P4,4,1,Stegastes apicalis
OCDA_BA1S,OCDA_BA1S_P3,3,2,Plectroglyphidodon lacrymatus
OCDA_BA1S,OCDA_BA1S_P2,2,1,Plectroglyphidodon lacrymatus
OCDA_BA1S,OCDA_BA1S_P1,1,1,Plectroglyphidodon lacrymatus
OCDA_BA1S,OCDA_BA1S_P1,1,1,Pomacentrus amboinensis
OCCH_BA2S,OCCH_BA2S_P4,4,2,Pomacentrus moluccensis
OCCH_BA2S,OCCH_BA2S_P4,4,1,Pomacentrus brachialis
OCCH_BA2S,OCCH_BA2S_P2,2,2,Pomacentrus brachialis
OCDA_BA2D,OCDA_BA2D_P2,2,6,Pomacentrus moluccensis
OCDA_BA2D,OCDA_BA2D_P2,2,1,Pomacentrus moluccensis
OCDA_BA2D,OCDA_BA2D_P2,2,5,Pomacentrus brachialis
OCDA_BA2D,OCDA_BA2D_P4,4,3,Chrysiptera rollandi
OCCH_FL1S,OCCH_FL1S_P4,4,2,Acanthochromis polyacanthus
OCCH_FL1S,OCCH_FL1S_P4,4,3,Stegastes apicalis
OCCH_FL1S,OCCH_FL1S_P2,2,12,Stegastes apicalis
OCCH_FL1S,OCCH_FL1S_P3,3,45,Neopomacentrus azysron
OCCH_FL1S,OCCH_FL1S_P3,3,2,Pomacentrus brachialis
OCCH_FL1S,OCCH_FL1S_P3,3,1,Pomacentrus brachialis
OCCH_BA1S,OCCH_BA1S_P3,3,7,Pomacentrus bankanensis
OCCH_BA1S,OCCH_BA1S_P2,2,6,Pomacentrus bankanensis
OCCH_BA1S,OCCH_BA1S_P3,3,6,Pomacentrus lepidogenys
OCDA_BA2D,OCDA_BA2D_P3,3,1,Neoglyphidodon nigroris
OCDA_BA2D,OCDA_BA2D_P2,2,1,Neoglyphidodon nigroris
OCDA_BA2S,OCDA_BA2S_P3,3,2,Pomacentrus moluccensis
OCDA_BA2S,OCDA_BA2S_P4,4,11,Pomacentrus brachialis
OCDA_BA2S,OCDA_BA2S_P4,4,1,Pomacentrus wardi
OCDA_BA2S,OCDA_BA2S_P4,4,1,Pomacentrus adelus
OCCH_BA1S,OCCH_BA1S_P4,4,1,Pomacentrus wardi
OCCH_BA1S,OCCH_BA1S_P3,3,1,Pomacentrus wardi
OCCH_BA1S,OCCH_BA1S_P3,3,1,Chrysiptera rollandi
OCCH_BA1S,OCCH_BA1S_P1,1,1,Neoglyphidodon polyacanthus
OCDA_BA2S,OCDA_BA2S_P4,4,4,Acanthochromis polyacanthus
OCDA_BA2S,OCDA_BA2S_P1,1,1,Acanthochromis polyacanthus
OCDA_BA2S,OCDA_BA2S_P1,1,1,Amblyglyphidodon curacao
OCDA_BA2S,OCDA_BA2S_P2,2,10,Neopomacentrus azysron
OCDA_BA2S,OCDA_BA2S_P1,1,4,Neopomacentrus azysron
OCDA_BA2S,OCDA_BA2S_P2,2,3,Pomacentrus chrysurus
OCDA_BA2S,OCDA_BA2S_P3,3,1,Plectroglyphidodon lacrymatus
OCDA_BA2S,OCDA_BA2S_P1,1,1,Amphiprion chrysopterus
PAPE_FR1S,PAPE_FR1S_P2,2,1,Pomacentrus moluccensis
PAPE_FR1S,PAPE_FR1S_P4,4,1,Pomacentrus spp
PAPE_FR1S,PAPE_FR1S_P1,1,5,Pomacentrus wardi
OCDA_FL1D,OCDA_FL1D_P2,2,5,Pomacentrus moluccensis
OCDA_FL1D,OCDA_FL1D_P2,2,4,Pomacentrus moluccensis
OCDA_FL1D,OCDA_FL1D_P1,1,1,Pomacentrus moluccensis
OCDA_FL1D,OCDA_FL1D_P1,1,3,Pomacentrus moluccensis
OCDA_FL1D,OCDA_FL1D_P3,3,10,Pomacentrus brachialis
OCDA_FL1D,OCDA_FL1D_P2,2,6,Amblyglyphidodon curacao
OCDA_FL1D,OCDA_FL1D_P1,1,1,Amblyglyphidodon curacao
OCDA_FL1D,OCDA_FL1D_P4,4,1,Chrysiptera talboti
OCDA_FL1D,OCDA_FL1D_P3,3,6,Pomacentrus lepidogenys
OCDA_FL1D,OCDA_FL1D_P3,3,6,Pomacentrus lepidogenys
OCDA_FL1D,OCDA_FL1D_P2,2,7,Pomacentrus lepidogenys
OCDA_FL1D,OCDA_FL1D_P2,2,8,Pomacentrus lepidogenys
PAOR_FL1S,PAOR_FL1S_P3,3,6,Pomacentrus wardi
PAOR_FL1S,PAOR_FL1S_P3,3,1,Stegastes apicalis
PAOR_FL1S,PAOR_FL1S_P3,3,2,Acanthochromis polyacanthus
PAOR_FL1D,PAOR_FL1D_P3,3,6,Acanthochromis polyacanthus
PAOR_FL1D,PAOR_FL1D_P3,3,8,Pomacentrus wardi
PAOR_FL1D,PAOR_FL1D_P2,2,2,Pomacentrus wardi
PAOR_FL1D,PAOR_FL1D_P2,2,2,Stegastes apicalis
PAOR_FL1D,PAOR_FL1D_P3,3,4,Pomacentrus nagasakiensis
OCDA_FL1D,OCDA_FL1D_P2,2,3,Chrysiptera rollandi
PAOR_FL1D,PAOR_FL1D_P3,3,4,Chrysiptera rollandi
PAPE_BA2S,PAPE_BA2S_P2,2,4,Pomacentrus chrysurus
PAPE_BA2S,PAPE_BA2S_P4,4,1,Chromis atripectoralis
PAPE_BA2S,PAPE_BA2S_P3,3,1,Pomacentrus wardi
PAPE_BA2S,PAPE_BA2S_P2,2,2,Pomacentrus wardi
PAPE_BA2S,PAPE_BA2S_P3,3,1,Pomacentrus spp
PAPE_BA2S,PAPE_BA2S_P3,3,45,Neopomacentrus azysron
PAPE_BA2S,PAPE_BA2S_P1,1,2,Chrysiptera rollandi
PAPE_BA2S,PAPE_BA2S_P2,2,7,Pomacentrus adelus
PAPE_BA2S,PAPE_BA2S_P2,2,1,Stegastes apicalis
PAPE_BA2S,PAPE_BA2S_P2,2,1,Pomacentrus australis
OCDA_FL1S,OCDA_FL1S_P2,2,6,Plectroglyphidodon leucozonus
OCDA_FL1S,OCDA_FL1S_P3,3,1,Amblyglyphidodon leucogaster
OCDA_FL1S,OCDA_FL1S_P3,3,37,Neopomacentrus azysron
PAPE_FR1D,PAPE_FR1D_P3,3,1,Pomacentrus moluccensis
PAPE_FR1D,PAPE_FR1D_P2,2,1,Pomacentrus spp
OCLB_BA1S,OCLB_BA1S_P1,1,13,Pomacentrus moluccensis
OCLB_BA1S,OCLB_BA1S_P2,2,1,Pomacentrus amboinensis
OCLB_BA1S,OCLB_BA1S_P2,2,5,Chrysiptera rollandi
OCLB_BA1S,OCLB_BA1S_P2,2,2,Dischistodus melanotus
PAPE_BA1S,PAPE_BA1S_P3,3,28,Pomacentrus moluccensis
PAPE_BA1S,PAPE_BA1S_P1,1,4,Amblyglyphidodon curacao
OCLB_FL1S,OCLB_FL1S_P4,4,1,Pomacentrus brachialis
OCLB_FL1S,OCLB_FL1S_P4,4,15,Pomacentrus brachialis
OCLB_FL1S,OCLB_FL1S_P3,3,7,Pomacentrus brachialis
OCLB_FL1S,OCLB_FL1S_P2,2,21,Pomacentrus moluccensis
PAPE_BA1S,PAPE_BA1S_P1,1,6,Pomacentrus nagasakiensis
PAPE_BA1D,PAPE_BA1D_P4,4,1,Acanthochromis polyacanthus
PAPE_BA1D,PAPE_BA1D_P1,1,1,Pomacentrus amboinensis
OCLB_FL1S,OCLB_FL1S_P2,2,7,Pomacentrus lepidogenys
OCLB_FL1S,OCLB_FL1S_P3,3,2,Amblyglyphidodon curacao
OCLB_FL1S,OCLB_FL1S_P2,2,220,Chromis atripectoralis
OCLB_FL1S,OCLB_FL1S_P1,1,100,Chromis atripectoralis
PAPE_BA2D,PAPE_BA2D_P1,1,1,Pomacentrus moluccensis
PAPE_BA2D,PAPE_BA2D_P4,4,4,Chrysiptera rollandi
PAPE_BA2D,PAPE_BA2D_P4,4,1,Chrysiptera rollandi
PAPE_BA2D,PAPE_BA2D_P2,2,1,Chrysiptera rollandi
PAPE_BA2D,PAPE_BA2D_P4,4,1,Pomacentrus spp
OCLB_LA1S,OCLB_LA1S_P4,4,7,Pomacentrus moluccensis
OCLB_LA1S,OCLB_LA1S_P3,3,10,Pomacentrus moluccensis
OCLB_LA1S,OCLB_LA1S_P1,1,33,Pomacentrus moluccensis
OCLB_LA1S,OCLB_LA1S_P3,3,4,Pomacentrus chrysurus
OCLB_LA1S,OCLB_LA1S_P1,1,4,Pomacentrus chrysurus
