Reef,Site,Zone,Site_Type,Site_code,Plot_ID,ID_2021,ID_2022,Class_2021,Class_2022,Area_2021,Area_2022,AreaChange,Note_2021,to_use_2021,Note_2022,to_use_for_growth,Survival
OCCH,BA1,S,BA,OCCH_BA1_S,OCCH_BA1S_P4,34,36,Pdam,Pdam,0.014219439,0.014213679,-5.76E-06,"v,29",yes,bad,no,NA
OCCH,BA1,S,BA,OCCH_BA1_S,OCCH_BA1S_P4,35,26,Pdam,Pdam,0.029241382,0.033204628,0.003963246,"v,4",yes,,yes,1
OCCH,BA1,S,BA,OCCH_BA1_S,OCCH_BA1S_P4,36,22,Pdam,Pdam,0.031290004,0.028360617,-0.002929387,"v,44",yes,,yes,1
OCCH,BA1,S,BA,OCCH_BA1_S,OCCH_BA1S_P4,37,30,Pdam,Pdam,0.0156932,0.015691987,-1.21E-06,"v,24",yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,5,23,Pdam,Pdam,0.024621315,0.025811161,0.001189846,"v,16",yes,pm,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,6,9,Pdam,Pdam,0.007557195,0.009181109,0.001623914,"v,20",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,8,7,Spis,Spis,0.007644245,0.009594431,0.001950186,"v,19",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,9,22,Pver,Pver,0.019512928,0.019521681,8.75E-06,,yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,11,24,Spis,Spis,0.008309518,0.010487823,0.002178305,"v,23",yes,pm,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,13,21,Pdam,Pdam,0.006372369,0.006372369,0,"v,22",yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,15,15,Pver,Pver,0.031734884,0.033398537,0.001663653,"v,29",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,2,8,Pver,Pver,0.030353258,0.028273612,-0.002079646,"v,38",yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,3,13,Spis,Spis,0.027584616,0.028913944,0.001329328,"v,1",yes,pm,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,4,17,Pdam,Pdam,0.023704282,0.02241154,-0.001292741,,yes,pm,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,7,1,Pmas,Pmas,0.011706253,0.006772496,-0.004933757,"v,40",yes,pm,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,10,12,Spis,Spis,0.031105637,0.032694124,0.001588487,"v,0",yes,pm,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,12,14,Spis,Spis,0.007665052,0.009916378,0.002251325,"v,28",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,14,19,Spis,Spis,0.00241641,0.00241641,0,,yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,0,5,Amil,Amil,0.030355155,0.037900604,0.007545449,"v,8",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,16,2,Pmas,Pmas,0.005858682,0.005858682,0,"v,35",yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,17,4,Pmas,Pmas,0.00187374,0.00187374,0,"v,36",yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,18,3,Pmas,Pmas,0.006138714,0.006138714,0,"v,48",yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,20,6,Amil,Amil,0.034084009,0.044188791,0.010104783,"v,7",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,21,10,Pdam,Pdam,0.037126363,0.038140531,0.001014168,"v,9",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,22,11,Pmas,Pmas,0.004327005,0.003005238,-0.001321767,,yes,d,yes,0
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,19,20,Pver,Pver,0.021297653,0.02289841,0.001600757,"v,52",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,1,18,Pdam,Pdam,0.015430493,0.015430216,-2.77E-07,,yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,23,16,Pdam,Pdam,0.010136267,0.012755156,0.002618888,,yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P1,24,0,Pmas,Pmas,0.002219515,0.00232396,0.000104445,,yes,pm,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,1,0,Pmas,Pmas,0.002783086,0.002783086,0,,yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,10,6,Pmas,Pmas,0.006115257,0.006115257,0,,yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,13,9,Pmas,Pmas,0.001245847,0.001245847,0,,yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,0,19,Pmas,Pmas,0.001255506,0.001658033,0.000402527,,yes,pm,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,21,20,Pmas,Pmas,0.006268913,0.006999926,0.000731014,"v,46",yes,pm,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,37,22,Pmas,Pmas,0.004963353,0.004631403,-3.32E-04,,yes,pm,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,38,14,Pmas,Pmas,0.005060528,0.004017246,-0.001043282,,yes,o,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,31,26,Pmas,Pmas,0.008162043,0.009259981,0.001097938,"v,11",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,39,30,Pmas,Pmas,0.000842671,0.000725458,-0.000117214,,yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,32,27,Pmas,Pmas,0.007574994,0.00840724,0.000832246,,yes,pm,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,40,17,Pmas,Pmas,0.006619318,0.008107785,0.001488466,"v,36",yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,41,3,Amil,Amil,0.02035585,0.02934729,0.00899144,"v,32",yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,42,35,Amil,Amil,0.006786955,0.006786955,0,"v,48",yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,43,1,Amil,Amil,0.032319751,0.032323144,3.39E-06,"v,49",yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,44,28,Spis,Spis,0.020294122,0.020300028,5.91E-06,,yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,18,12,Spis,Spis,0.003148905,0.004980788,0.001831883,,yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,45,37,Spis,Spis,0.030294886,0.03029508,1.94E-07,"v,27",yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,46,33,Spis,Spis,0.00827752,0.008277633,1.13E-07,"v,40",yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,47,32,Spis,Spis,0.004754027,0.004754213,1.87E-07,,yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,23,23,Spis,Spis,0.011412839,0.011802785,0.000389946,,yes,pm,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,11,7,Spis,Spis,0.003787657,0.005502903,0.001715247,,yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,3,4,Spis,Spis,0.004280023,0.004940718,0.000660695,,yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,2,2,Spis,Spis,0.007541449,0.009100296,0.001558846,,yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,30,25,Pver,Pver,0.02215188,0.025054199,0.002902319,"v,12",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,33,29,Pver,Pver,0.033138687,0.030981472,-0.002157215,"v,16,,pm",no,pm,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,8,5,Pmas,Pmas,0.016051713,0.01674047,0.000688757,,yes,pm,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,12,8,Pmas,Pmas,0.00397297,0.00412647,0.0001535,,yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,15,10,Pver,Pver,0.043812449,0.047271076,0.003458628,"v,35",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,20,16,Pver,Pver,0.036303992,0.036305283,1.29E-06,,yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,19,15,Ahya,Ahya,0.085524602,0.102229511,0.016704909,"v,5",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,34,31,Ahya,Ahya,0.113132168,0.111737486,-1.39E-03,"v,13",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,28,24,Atab,Ahya,0.029890677,0.043995068,0.014104391,,yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,17,13,Atab,Ahya,0.160328722,0.174546684,0.014217962,,yes,pm,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,4,36,Spis,Spis,0.006217594,0.006624424,0.00040683,,yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,5,18,Atab,Ahya,0.024613428,0.024613428,0,,yes,d,yes,0
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,36,38,Pver,Pver,0.028605186,0.028607429,2.24E-06,,yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,16,11,Pmas,Pmas,0.012911316,0.014798515,0.001887199,,yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P2,6,34,Spis,Spis,0.044080797,0.050276184,0.006195386,,yes,pm,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,0,11,Spis,Spis,0.013924911,0.016081369,0.002156458,"v,1",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,1,14,Pmas,Pmas,0.007736837,0.00773675,-8.68E-08,,yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,2,18,Spis,Spis,0.026956043,0.026957324,1.28E-06,"v,2",yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,3,6,Pdam,Pdam,0.019650118,0.020392054,0.000741936,"v,28",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,4,2,Amil,Amil,0.024929281,0.037456921,0.01252764,"v,32",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,5,1,Pdam,Pdam,0.027166039,0.034399674,0.007233635,,yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,6,0,Pmas,Pmas,0.003912055,0.004227585,0.00031553,,yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,7,7,Amil,Amil,0.010930551,0.015119798,0.004189247,"v,27",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,8,8,Amil,Amil,0.011030057,0.011418435,3.88E-04,"v,26",yes,o,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,9,10,Spis,Spis,0.009974905,0.012909394,0.002934489,,yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,10,9,Pver,Pver,0.022222251,0.022236638,1.44E-05,"v,9",yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,11,19,Pver,Pver,0.014555432,0.019964702,0.005409271,"v,13",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,12,17,Pmas,Pmas,0.002969857,0.002969845,-1.26E-08,"v,12",yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,13,16,Spis,Spis,0.011582249,0.011577917,-4.33E-06,,yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,14,13,Spis,Spis,0.043098159,0.043098209,4.94E-08,"v,10",yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,15,5,Spis,Spis,0.020267578,0.022856239,0.002588661,,yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,16,4,Amil,Amil,0.054317467,0.054309428,-8.04E-06,"v,47",yes,m,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,17,3,Pver,Pver,0.01406942,0.015436111,0.001366692,"v,14",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,18,12,Pmas,Pmas,0.013043772,0.013939334,8.96E-04,"v,19",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P3,19,15,Pdam,Pdam,0.010294772,0.010315632,2.09E-05,,yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P4,0,0,Pver,Pver,0.029198708,0.0313561,0.002157392,"v,9",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P4,1,2,Pver,Pver,0.011368333,0.012197087,8.29E-04,"v,5",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P4,2,3,Spis,Spis,0.000855067,0.000855232,1.65E-07,,yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P4,3,1,Pdam,Pdam,0.012936447,0.012916558,-1.99E-05,,yes,bad,no,NA
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P4,4,7,Acyt,Acyt,0.062730989,0.098895366,0.036164377,"v,39",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P4,5,6,Pver,Pver,0.041355244,0.036289171,-0.005066073,"v,0",yes,o,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P4,6,4,Pmas,Pmas,0.018705649,0.019077213,3.72E-04,"v,24,,pm",yes,,yes,1
OCCH,BA2,S,BA,OCCH_BA2_S,OCCH_BA2S_P4,7,5,Spis,Spis,0.015694691,0.020357722,0.004663031,,yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,19,28,Pver,Pver,0.025929265,0.025929265,0,,yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,7,7,Ahya,Ahya,0.017558687,0.023611775,0.006053088,"v,49",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,17,26,Ahya,Ahya,0.088086241,0.108721984,0.020635743,"v,23",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,8,12,Ahya,Ahya,0.07594876,0.07594611,-2.65E-06,"v,10",yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,4,25,Amil,Amil,0.020740224,0.020740224,0,"v,20",yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,13,0,Pmas,Pmas,0.009676471,0.010586165,9.10E-04,"v,29,,pm",yes,pm,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,3,1,Pmas,Pmas,0.008565652,0.008530651,-3.50E-05,"v,28,,pm",yes,pm,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,30,16,Pmas,Pmas,0.007739672,0.008138339,3.99E-04,"v,31",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,31,15,Pmas,Pmas,0.003897517,0.004245147,0.000347631,,yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,32,14,Pmas,Pmas,0.001750463,0.001750463,0,,yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,33,33,Pmas,Pmas,0.004410821,0.004956762,5.46E-04,"v,40",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,9,13,Pmas,Pmas,0.008295693,0.009735758,0.001440065,"v,26",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,35,11,Pmas,Pmas,0.004881931,0.005672287,0.000790355,,yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,25,37,Pmas,Pmas,0.005217988,0.006116546,0.000898557,,yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,27,40,Pmas,Pmas,0.0021004,0.002022814,-7.76E-05,,yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,29,43,Pmas,Pmas,0.008562968,0.009316061,7.53E-04,,yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,10,38,Pmas,Pmas,0.00981476,0.012362247,0.002547487,,yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,26,8,Pver,Pver,0.018596484,0.018596692,2.08E-07,"v,7",yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,28,19,Pver,Pver,0.024179682,0.025750962,0.00157128,"v,2",yes,pm,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,12,23,Ahya,Ahya,0.038426526,0.056221597,0.017795071,"v,6",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,36,22,Pver,Pver,0.015985431,0.010552273,-0.005433158,"v,5",yes,pm,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,21,31,Pver,Pver,0.029886952,0.029887989,1.04E-06,"v,17",yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,37,29,Pver,Pver,0.01105836,0.011058486,1.26E-07,"v,15",yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,18,27,Pver,Pver,0.030183757,0.030182327,-1.43E-06,"v,13",yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,11,20,Pver,Pver,0.038799242,0.045829776,0.007030534,"v,19",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,20,30,Pver,Pver,0.029583551,0.029583163,-3.88E-07,,yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,38,39,Pver,Pver,0.018888489,0.018890413,1.92E-06,,yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,40,21,Spis,Spis,0.030007224,0.014969367,-0.015037857,"v,4,,pm",no,pm,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,14,24,Spis,Spis,0.050346461,0.050347468,1.01E-06,"v,1,,pm",no,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,24,36,Spis,Spis,0.057470752,0.060973585,0.003502833,"v,22",yes,pm,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,15,34,Spis,Spis,0.025774106,0.028686627,0.00291252,"v,14",yes,pm,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,23,41,Spis,Spis,0.006805172,0.006805172,0,"v,0",yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,43,18,Pmas,Pmas,0.004126383,0.003439965,-0.000686418,,yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,44,35,Pmas,Pmas,0.006076686,0.007659354,0.001582668,,yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,45,48,Pdam,Pdam,0.017139371,0.017916586,0.000777215,"v,0",yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,46,49,Pdam,Pdam,0.022533642,0.025409282,0.00287564,,yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,47,50,Pdam,Pdam,0.015853573,0.017083294,0.001229721,"v,21",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,48,44,Pdam,Pdam,0.016168651,0.019219667,0.003051016,"v,30",yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,49,46,Pdam,Pdam,0.017543434,0.018536082,9.93E-04,,yes,pm,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,50,47,Pdam,Pdam,0.029969737,0.032567465,0.002597727,,yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,6,2,Ahya,Ahya,0.251929923,0.193075894,-0.058854029,"v,9",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P1,51,45,Pdam,Pdam,0.030438611,0.029281788,-0.001156823,"v,34",yes,o,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,0,4,Pver,Pver,0.014795783,0.014796708,9.25E-07,"v,24",yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,1,25,Pver,Pver,0.008512436,0.008512968,5.32E-07,"v,3",yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,2,23,Pver,Pver,0.029966956,0.033092997,0.003126041,"v,4",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,3,14,Spis,Spis,0.021626091,0.020186087,-0.001440005,"v,30",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,4,17,Spis,Spis,0.014239657,0.012159281,-0.002080376,,yes,pm,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,5,0,Ahya,Ahya,0.171998276,0.171156269,-8.42E-04,"v,39",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,6,2,Pmas,Pmas,0.071461453,0.068215745,-3.25E-03,"v,49,,pm",yes,pm,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,7,13,Spis,Spis,0.01820027,0.021389855,0.003189585,"v,32",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,8,24,Pmas,Pmas,0.008442403,0.009818558,0.001376156,"v,20",yes,pm,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,9,1,Pmas,Pmas,0.006814767,0.006922991,0.000108224,"v,41",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,10,3,Pmas,Pmas,0.037247498,0.037413463,1.66E-04,"v,9",yes,pm,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,11,6,Pver,Pver,0.062288784,0.061558278,-7.31E-04,"v,7",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,12,8,Pmas,Pmas,0.011579129,0.013806174,0.002227045,"v,8",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,13,27,Ahya,Ahya,0.199429444,0.215013791,0.015584348,"v,36",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,14,28,Pver,Pver,0.01447896,0.019732808,0.005253848,,yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,15,10,Spis,Spis,0.017248896,0.017250124,1.23E-06,,yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,16,7,Spis,Spis,0.026077272,0.028484861,0.00240759,,yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,17,11,Atab,Ahya,0.02309898,0.026145861,0.003046881,,yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,18,29,Spis,Spis,0.02189807,0.021902662,4.59E-06,,yes,bad,no,NA
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,19,18,Pver,Pver,0.023168973,0.02445759,0.001288616,,yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,20,20,Pdam,Pdam,0.033090279,0.02210266,-0.010987618,"v,6",yes,pm,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,21,9,Pdam,Pdam,0.010153487,0.00825428,-0.001899207,"v,16",yes,pm,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,22,5,Pdam,Pdam,0.007147929,0.008774498,0.001626569,"v,19",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,23,12,Pdam,Pdam,0.008516612,0.009702309,0.001185697,"v,46",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,24,16,Pdam,Pdam,0.028599971,0.031057439,0.002457468,,yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,25,21,Pdam,Pdam,0.023665843,0.024297302,6.31E-04,"v,42",yes,pm,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,26,22,Pdam,Pdam,0.012720032,0.013725389,0.001005357,,yes,pm,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,27,26,Pdam,Pdam,0.030928207,0.032804586,0.001876379,"v,35",yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,28,30,Pdam,Pdam,0.03351572,0.036825957,0.003310237,,yes,,yes,1
OCCH,FL1,S,FL,OCCH_FL1_S,OCCH_FL1S_P2,29,31,Pdam,Pdam,0.021086164,0.025777771,0.004691607,,yes,,yes,1
